articleLink,imageLink,color
https://finance-commerce.com/2018/10/strategies-for-businesses-worried-about-amazon-wage-hike/,https://finance-commerce.com/files/2018/10/SmallBiz.jpg,Brown
https://finance-commerce.com/2018/10/strategies-for-businesses-worried-about-amazon-wage-hike/,https://finance-commerce.com/files/2018/10/SmallBiz.jpg,Grey
https://finance-commerce.com/2018/10/strategies-for-businesses-worried-about-amazon-wage-hike/,https://finance-commerce.com/files/2018/10/SmallBiz.jpg,Black
https://kztv10.com/news/2018/10/11/some-amazon-workers-angry-about-their-raises-to-15-per-hour/,https://s3.amazonaws.com/cordillera-network/wp-content/uploads/sites/9/2018/10/11141538/1280x720_81002P00-ERGBT.jpg,Grey
https://kztv10.com/news/2018/10/11/some-amazon-workers-angry-about-their-raises-to-15-per-hour/,https://s3.amazonaws.com/cordillera-network/wp-content/uploads/sites/9/2018/10/11141538/1280x720_81002P00-ERGBT.jpg,Yellow
http://www.gardencentermag.com/article/2018-ppa-includes--inside-look-at-amazon/,http://www.gardencentermag.com/fileuploads/publications/13/issues/103396/Cover_GC_October%202018.jpg,White
http://www.gardencentermag.com/article/2018-ppa-includes--inside-look-at-amazon/,http://www.gardencentermag.com/fileuploads/publications/13/issues/103396/Cover_GC_October%202018.jpg,Green
https://countrymusictattletale.com/2018/10/11/margo-price-releases-video-for-amazon-original-leftovers/,https://countrymusictattletale.com/wp-content/uploads/2018/10/Margo-Price-500x331.jpg,White
https://screenrant.com/aquaman-wonder-woman-atlantis-amazon-future-dc-movies/,https://static3.srcdn.com/wordpress/wp-content/uploads/2018/06/Wonder-Woman-and-Aquaman.jpg,Black
https://screenrant.com/aquaman-wonder-woman-atlantis-amazon-future-dc-movies/,https://static3.srcdn.com/wordpress/wp-content/uploads/2018/06/Wonder-Woman-and-Aquaman.jpg,Brown
https://www.chicagobusiness.com/joe-cahill-business/sears-biggest-mistake,https://crain-platform-ccb-prod.s3.amazonaws.com/s3fs-public/styles/width_792/public/sears-main_i_0.jpg,Grey
https://www.chicagobusiness.com/joe-cahill-business/sears-biggest-mistake,https://crain-platform-ccb-prod.s3.amazonaws.com/s3fs-public/styles/width_792/public/sears-main_i_0.jpg,White
https://www.androidheadlines.com/2018/10/costco-amazon-prime-video-streaming-service.html,https://www.androidheadlines.com/wp-content/uploads/2018/10/Costco-AH-01-1600x900.jpg,White
https://www.androidheadlines.com/2018/10/costco-amazon-prime-video-streaming-service.html,https://www.androidheadlines.com/wp-content/uploads/2018/10/Costco-AH-01-1600x900.jpg,Black
http://opticxllyaroused.com/2018/10/11/amazon-fashion-sale-up-to-90-off-on-mens-womens-kids-fashion.html,https://i.gadgets360cdn.com/large/prime-howto_1531588031511_1538992342888.jpg,White
https://www.bizjournals.com/southflorida/news/2018/10/11/amazon-air-takes-off-at-miami-international.html,https://media.bizj.us/view/img/10520065/amazonwynwood03*1200xx4000-2250-0-210.jpg,Grey
https://www.cnet.com/news/facebook-portal-plus-vs-google-home-hub-vs-amazon-echo-show-touchscreen-smart-display-comparison/,https://cnet1.cbsistatic.com/img/R0kKfwWJAyGlooU_jPU3c4f52pM=/724x407/2018/10/01/eee7fd11-be74-404d-8d30-d7b8ac563c46/google-home-hub-2159.jpg,Grey
https://www.geekwire.com/2018/alive-stream-rare-corpse-plant-blooming-amazon-spheres-sight-not-smell-twitch/,https://cdn.geekwire.com/wp-content/uploads/2018/10/Screen-Shot-2018-10-11-at-11.45.54-AM.png,Grey
https://www.geekwire.com/2018/alive-stream-rare-corpse-plant-blooming-amazon-spheres-sight-not-smell-twitch/,https://cdn.geekwire.com/wp-content/uploads/2018/10/Screen-Shot-2018-10-11-at-11.45.54-AM.png,Black
